"","company_name","investor_name"
"21030","The Luxury Closet","MVI (MENA Venture Investments)"
"21031","The Luxury Closet","Silicon Oasis Ventures"
"21032","The Luxury Closet","twofour54"
"21033","The Medical Memory","Provenance Venture Partners"
"21034","The Muse","Aspect Ventures"
"21035","The Muse","DBL Partners"
"21036","The Muse","Great Oaks Venture Capital"
"21037","The Muse","QED Investors"
"21038","The New Motion","AutoBinck"
"21039","The News Lens","500 Startups"
"21040","The News Lens","Hari Kumar"
"21041","The News Lens","Herbert Chang"
"21042","The News Lens","Jim Wu"
"21043","The News Lens","North Base Media"
"21044","The Odyssey","Scott Dorsey"
"21045","The Odyssey","Tim Kopp"
"21046","The Odyssey","Traci Dolan"
"21047","The Players' Tribune","Kobe Bryant"
"21048","The Players' Tribune","New Enterprise Associates"
"21049","The Porter","Kae Capital"
"21050","The Porter","Sequoia Capital"
"21051","The RealReal","Canaan Partners"
"21052","The RealReal","DBL Investors"
"21053","The RealReal","e.ventures"
"21054","The RealReal","Greycroft Partners"
"21055","The RealReal","Industry Ventures"
"21056","The RealReal","InterWest Partners"
"21057","The Ritualist","Roger Planes"
"21058","The Safety Compass","Black Sheep Capital"
"21059","The Safety Compass","MIRIN CAPITAL"
"21060","The Scripps Research Institute","Helen Dorris"
"21061","The Scripps Research Institute","National Institutes of Health"
"21062","The Secret Police Ltd.","Amuse Capital Inc"
"21063","The Social Coin","Startupbootcamp"
"21064","The SPOT Experience","Drayton Park Capital"
"21065","The Squirrelz","Chinaccelerator"
"21066","The Squirrelz","SOSV"
"21067","The Ticket Fairy","500 Startups"
"21068","The Ticket Fairy","Amitt Mahajan"
"21069","The Ticket Fairy","Colin Carrier"
"21070","The Ticket Fairy","Daniel Gross"
"21071","The Ticket Fairy","Emmett Shear"
"21072","The Ticket Fairy","Justin Kan"
"21073","The Ticket Fairy","Kevin Lin"
"21074","The Ticket Fairy","Sean Percival"
"21075","The Ticket Fairy","Steve Huffman"
"21076","The Ticket Fairy","Tikhon Bernstam"
"21077","The Ticket Fairy","Y Combinator"
"21078","The Treeline Company","Social Starts"
"21079","The Virtual Reality Company","Elementum Ventures"
"21080","The Virtual Reality Company","Rothenberg Ventures"
"21081","The Vision Lab ®","Bluff Point Associates"
"21082","The-Dots","Hambro Perks Ltd."
"21083","The-Dots","Sir John Hegarty"
"21084","theAsianparent","Vertex Ventures"
"21085","TheCarForce","SeedSumo"
"21086","theCre8tion","Digital Entertainment Ventures (DEV)"
"21087","TheJobPost","Innovate U.K."
"21088","TheKarrier","Sol Primero"
"21089","Therabron","Brace Pharma"
"21090","Therachon","Inserm Transfert Initiative"
"21091","Therachon","New Enterprise Associates"
"21092","Therachon","OrbiMed"
"21093","Therachon","Versant Ventures"
"21094","TheraSolve","Ark Angels Activator Fund"
"21095","TheraSolve","BAN Vlaanderen"
"21096","THERAVECTYS","Bpifrance"
"21097","ThermiAesthetics","Cypress Growth Capital"
"21098","ThermiAesthetics","Silicon Valley Bank"
"21099","ThermoLift","Long Island Angel Network"
"21100","ThermoLift","Topspin Partners"
"21101","Thermondo","E.ON"
"21102","Thermondo","Grey Corp GmbH"
"21103","Thermondo","HV Holtzbrinck Ventures"
"21104","Thermondo","IBB Beteiligungsgesellschaft"
"21105","Thermondo","Rocket Internet"
"21106","theScore, Inc.","Relay Ventures"
"21107","TheSquareFoot","Primary Venture Partners"
"21108","TheSquareFoot","RRE Ventures"
"21109","TheSquareFoot","Triangle Peak Partners"
"21110","ThetaRay","Alibaba"
"21111","thethings.iO","101 Startups"
"21112","thethings.iO","ESADE Business Angel Network"
"21113","thethings.iO","Taurus fund"
"21114","thethings.iO","Telefonica incubator"
"21115","thethings.iO","Toubkal Partners"
"21116","thethings.iO","Wayra"
"21117","Thinair","Farzad (Zod) Nazem"
"21118","Thinair","Ilya Sukhar"
"21119","Thinair","QueensBridge Venture Partners"
"21120","Thinair","Sherpa Capital"
"21121","Thinair","Workday Ventures"
"21122","Thinair","Y Combinator"
"21123","Thington","Eric Wahlforss"
"21124","Thington","Joi Ito"
"21125","Thington","Loic Le Meur"
"21126","Thington","Marko Ahtisaari"
"21127","Thington","Ray Ozzie"
"21128","Thington","Samantha Tripodi"
"21129","Thington","Saul Klein"
"21130","Thington","Stewart Butterfield"
"21131","ThinkCERCA","Amicus Capital"
"21132","ThinkCERCA","Chuck Templeton"
"21133","ThinkCERCA","Follett Knowledge Fund"
"21134","ThinkCERCA","Great Oaks Venture Capital"
"21135","ThinkCERCA","Jason Henrichs"
"21136","ThinkCERCA","Math Venture Partners"
"21137","Thinkful","FLOODGATE"
"21138","Thinkful","Quotidian Ventures"
"21139","Thinkful","RRE Ventures"
"21140","ThinkHR","Kennet Partners"
"21141","Thirdlevel","Wayra"
"21142","ThirdLove","Cat Empire Investments"
"21143","ThirdLove","Fenox Venture Capital"
"21144","ThirdSpaceLearning","Ananda Ventures (Social Venture Fund)"
"21145","ThirdSpaceLearning","Nesta Impact Investments"
"21146","ThirdSpaceLearning","Wayra"
"21147","Thirstie","Rakesh Gupta"
"21148","Thirty Labs","Anthony Orsten"
"21149","Thirty Labs","BDMI"
"21150","Thirty Labs","Bloomberg Beta"
"21151","Thirty Labs","Broadway Video"
"21152","Thirty Labs","David Karp"
"21153","Thirty Labs","Elisabeth Murdoch"
"21154","Thirty Labs","Gil Fuchsberg"
"21155","Thirty Labs","Jed Simmons"
"21156","Thirty Labs","Luminari Capital"
"21157","Thirty Labs","Matthew Anderson"
"21158","Thirty Labs","Matti Leshem"
"21159","This","Chloe Sladden"
"21160","This","John Maloney"
"21161","This","John S. and James L. Knight Foundation"
"21162","This","MDC Dream Ventures"
"21163","This Game Studio","NcSoft"
"21164","This Works","Tengram Capital Partners"
"21165","ThisData","Punakaiki Fund"
"21166","ThisData","Rich Chetwynd"
"21167","Thoughtexchange","First Generation Capital"
"21168","Thoughtexchange","Kingswood Capital"
"21169","Thoughtly","The business interests of Gigi Pritzker Pucker and Michael Pucker represented by DNS Capital, LLC"
"21170","Thrasos","BDC Venture Capital"
"21171","Thrasos","SR One"
"21172","Thread","Andrew Jennings"
"21173","Thread","Balderton Capital"
"21174","Thread","Demis Hassabis"
"21175","Thread","DNS Capital"
"21176","Thread","Draper Triangle"
"21177","Thread","Maurice Helfgott"
"21178","Thread","Mustafa Suleyman"
"21179","Thread","Riverfront Ventures"
"21180","Thread","Sebastian Picardo"
"21181","Threat Quotient","J. Hunt Holdings"
"21182","Threat Stack",".406 Ventures"
"21183","Threat Stack","Atlas Venture"
"21184","Threatbutt","Some Dude"
"21185","ThreatConnect, Inc.","Grotech Ventures"
"21186","ThreatConnect, Inc.","SAP"
"21187","ThreatQ","Blu Venture Investors"
"21188","ThreatQ","Center for Innovative Technology"
"21189","ThreatQ","CIT GAP Funds"
"21190","ThreatQ","New Enterprise Associates"
"21191","ThreatQ","Todd Headley"
"21192","ThreatSTOP","David Cheriton"
"21193","ThreatSTOP","Susumu Watanabe"
"21194","thredUP","Goldman Sachs"
"21195","Three Rivers Natural Resource Holdings III","Riverstone Holdings"
"21196","Thrill","SDVentures"
"21197","Thrill","Shaadi.com"
"21198","Thrill","Taurus Value Creation"
"21199","Thrillist Media Group","Axel Springer"
"21200","Thrive Bioscience","Andrew Egendorf"
"21201","Thrive Bioscience","Douglas Hansen"
"21202","Thrive Bioscience","Guy Broadbent"
"21203","Thrive Bioscience","Jerry Karabelas"
"21204","Thrive Bioscience","Life Science Angels"
"21205","Thrive Bioscience","Michael Finney"
"21206","Thrive Bioscience","Norman Sorensen"
"21207","Thrive Bioscience","Optikos Corporation"
"21208","Thrive Bioscience","Sidecar Angels"
"21209","Thrive Bioscience","Stan Lapidus"
"21210","Thrive Bioscience","Triple Ring Technologies"
"21211","Thrive Bioscience","Willard Umphrey"
"21212","Thrive Market","CAVU Medical"
"21213","Thrive Market","Cross Culture Ventures"
"21214","Thrive Market","Demi Moore"
"21215","Thrive Market","Draft Ventures"
"21216","Thrive Market","e.ventures"
"21217","Thrive Market","Greycroft Partners"
"21218","Thrive Market","Inevitable Ventures"
"21219","Thrive Market","John Legend"
"21220","Thrive Market","Kyle Widrick"
"21221","Thrive Market","Powerplant Ventures"
"21222","Thrive Market","Scripps Networks Interactive"
"21223","Thrive Market","Toby McGuire"
"21224","Thrive Market","United Talent Agency"
"21225","ThriveHive","Art Papas"
"21226","ThriveHive","Boston Syndicates"
"21227","ThriveHive","Ed Roberts"
"21228","ThriveHive","Jean Hammond"
"21229","ThriveHive","Jere Doyle"
"21230","ThriveHive","Jim Dougherty"
"21231","ThriveHive","Joe Caruso"
"21232","ThriveHive","Ken Morse"
"21233","ThriveHive","Larry Kim"
"21234","ThriveHive","Michael Dornbrook"
"21235","ThriveHive","Mike Volpe"
"21236","ThriveHive","Sundar Subramaniam"
"21237","ThriveHive","Techstars"
"21238","Thumbtack","Baillie Gifford"
"21239","Thumbtack","Google Capital"
"21240","Thumbtack","Javelin Venture Partners"
"21241","Thumbtack","Sequoia Capital"
"21242","Thumbtack","Tiger Global Management"
"21243","Thuzio","Prudence Holdings"
"21244","Thuzio","RSE Ventures"
"21245","Thuzio","Stephen Ross"
"21246","Thuzio","Vanterra Capital"
"21247","Thycotic Software","Insight Venture Partners"
"21248","Thymes","Castanea"
"21249","Tiamet Technologies","Startupbootcamp"
"21250","Tianjin CanSino Biotechnology Inc.","Lilly Asia Ventures"
"21251","Tianjin CanSino Biotechnology Inc.","QiMing Venture Partners"
"21252","Tiantian Yongche","Baidu"
"21253","Tiantian Yongche","Sequoia Capital"
"21254","TiAssisto24","FIRA"
"21255","TiAssisto24","LVenture Group"
"21256","Tiba Group","Abraaj Group"
"21257","tibdit","Seedrs"
"21258","Ticketbis","Active Venture Partners"
"21259","Ticketbis","Fabrice Grinda"
"21260","Ticketbis","Jose Marin"
"21261","Ticketbis","Marc Bell Ventures"
"21262","Ticketfly","Riverwood Capital"
"21263","TicketManager","Kayne Partners"
"21264","TicketManager","Point Judith Capital"
"21265","Tickey","Eleven"
"21266","TickX","Ministry of Sound"
"21267","Tictail","Acton Capital Partners"
"21268","Tictail","Balderton Capital"
"21269","Tictail","Creandum"
"21270","Tictail","Thrive Capital"
"21271","Tidemark","Workday"
"21272","Tidy Me","AirTree Ventures"
"21273","Tiempo Development","Cypress Growth Capital"
"21274","Tienda Nube / Nuvem Shop","Kaszek Ventures"
"21275","TIFFS TREATS HOLDINGS","Capstar Partners, LLC"
"21276","TIFFS TREATS HOLDINGS","Lew Little"
"21277","TigerText","Accolade Partners"
"21278","TigerText","Invus"
"21279","TigerText","Norwest Venture Partners - NVP"
"21280","TigerText","OrbiMed"
"21281","TigerText","Reed Elsevier Ventures"
"21282","TigerText","Shasta Ventures"
"21283","Tiko","Thrive Accelerator"
"21284","Tilson","CEI Ventures"
"21285","Tilson","Rand Capital"
"21286","Time For Medicine Limited","SyndicateRoom"
"21287","Timekit","Hampus Jakobsson"
"21288","Timekit","Jesper Hart Hansen"
"21289","Timekit","Navid Samandari"
"21290","Timekit","Thomas Helms"
"21291","Timekit","Tommy Andersen"
"21292","Timesaverz.com","Unilazer Ventures"
"21293","Tin Whiskers","SOSV"
"21294","TinderBox","Allos Ventures"
"21295","TinderBox","Greycroft Partners"
"21296","TinderBox","High Alpha"
"21297","Tingz.me","TheTime"
"21298","Tinitell","Emery Capital"
"21299","Tinitell","Optimizer Invest"
"21300","Tinitell","Tinitell"
"21301","Tink Labs","FIH Mobile"
"21302","Tinker","FundersClub"
"21303","Tinkergarten","Brooklyn Bridge Ventures"
"21304","Tinkergarten","Don Katz"
"21305","Tinkergarten","John Katzman"
"21306","Tinkergarten","Structure Capital"
"21307","Tintri","Insight Venture Partners"
"21308","Tintri","Lightspeed Venture Partners"
"21309","Tintri","Menlo Ventures"
"21310","Tintri","New Enterprise Associates"
"21311","Tintri","SharesPost Investment Management"
"21312","Tintri","Silver Lake Kraftwerk"
"21313","TinyOwl Technology","Matrix Partners"
"21314","TinyOwl Technology","Nexus Venture Partners"
"21315","TinyOwl Technology","Sequoia Capital"
"21316","Tinyrx","Formation 8"
"21317","Tinyrx","Google Ventures"
"21318","Tinyrx","Great Oaks Venture Capital"
"21319","Tinyrx","Maiden Lane Ventures"
"21320","Tinyrx","Middleland Capital"
"21321","Tinyrx","Stanford University"
"21322","Tinyrx","StartX"
"21323","Tissue Analytics","DreamIt Ventures"
"21324","Tissue Analytics","Tencent Holdings"
"21325","Tissuetech","Ballast Point Ventures"
"21326","Tissuetech","River Cities Capital Funds"
"21327","Titan IC Systems","Co-FundNI"
"21328","Titan IC Systems","techstart NI"
"21329","Tivoli Audio","Serruya Private Equity"
"21330","TNI medical","Pathena Fund"
"21331","To8to","58.com"
"21332","To8to","Matrix Partners"
"21333","To8to","Sequoia Capital"
"21334","Toast","ACE & Company"
"21335","Toast","Aetius Capital"
"21336","Toast","One Zero Capital"
"21337","Toast","Startupbootcamp"
"21338","TokenOne","Black Sheep Capital"
"21339","TokenOne","Bluechilli"
"21340","TokenOne","MIRIN CAPITAL"
"21341","TokenOne","SingTel Innov8"
"21342","TomboyX","MergeLane"
"21343","Tonara","Baidu"
"21344","Tonara","Carmel Ventures"
"21345","Tonara","lool ventures"
"21346","ToneTag","Reliance Capital"
"21347","ToneTree","Intel Capital"
"21348","TonyMoly","Korea Investment Partners"
"21349","Tookitaki","Blume Ventures"
"21350","Tookitaki","Jungle Ventures"
"21351","Tookitaki","Rebright Partners"
"21352","Tooler","Raghu Khanna"
"21353","Tooler","sameer gupta"
"21354","Toona Technologies OÜ","Buildit"
"21355","Tooteko","EyeFocus Accelerator"
"21356","Tootle","Hambro Perks Ltd."
"21357","Top Flight Technologies","ff Venture Capital"
"21358","Top Flight Technologies","Neoteny Labs"
"21359","Top Flight Technologies","Scrum Ventures"
"21360","TopCheck","Clemens Paschke"
"21361","TopCheck","Cornelius Boersch"
"21362","TopCheck","Ferdinand Von Kalm"
"21363","TopCheck","Florian Resatsch"
"21364","TopCheck","Monkfish Equity"
"21365","TopCheck","Mountain Partners"
"21366","TopCheck","Ron Hillmann"
"21367","TopCheck","Uwe Sandner"
"21368","TopFan","Manatt Venture Fund"
"21369","TopFan","SierraMaya360"
"21370","TopFan","Third Wave Digital"
"21371","Topme","Black Sheep Capital"
"21372","TopOPPS","Clifford Holekamp"
"21373","TopOPPS","Cultivation Capital"
"21374","TopOPPS","Jim Eberlin"
"21375","Toppr","Fidelity Growth Partners India"
"21376","Toppr","Helion Venture Partners"
"21377","Toppr","InnoVen Capital India"
"21378","Toppr","SAIF Partners"
"21379","TotalMobile","Lyceum Capital"
"21380","TouchBistro","Difference Capital"
"21381","TouchBistro","Kensington Capital Partners Limited"
"21382","TouchBistro","Relay Ventures"
"21383","TouchSpin Gaming AG","Alex Ousach"
"21384","TouchTen","500 Startups"
"21385","TouchTen","GREE"
"21386","Toumaz UK Ltd","Clydesdale Bank Growth Finance"
"21387","Tourism4me","33entrepreneurs"
"21388","TourRadar","Hoxton Ventures"
"21389","Tourvia.me","Eleven"
"21390","TOUS","Partners Group"
"21391","ToutApp","500 Startups"
"21392","ToutApp","Andreessen Horowitz"
"21393","ToutApp","Eric Ries"
"21394","ToutApp","Esther Dyson"
"21395","ToutApp","Founder Collective"
"21396","ToutApp","Jackson Square Ventures"
"21397","ToutApp","Launch Fund"
"21398","ToutApp","Scott Banister"
"21399","TowerView Health","Ben Franklin Technology Partners of Southeastern Pennsylvania"
"21400","Townrush","Lightspeed Venture Partners"
"21401","Townscript","Mahesh Parasuraman"
"21402","Townscript","Mohit Garg"
"21403","Townscript","Nipam Shah"
"21404","Toymail Co.","Amazon"
"21405","Toymail Co.","BBG Ventures"
"21406","Toymail Co.","Flatiron Investors"
"21407","Toymail Co.","Grand Central Tech"
"21408","Toymail Co.","Orange Fab"
"21409","Tr3life","Hax"
"21410","TRACE Live Network","Salman Partners"
"21411","TRACE Live Network","Varo Capital"
"21412","Traceall Global","Maven Capital Partners"
"21413","Traceall Global","Scottish Loan Fund"
"21414","TraceLink","F-Prime Capital Partners"
"21415","TraceLink","FirstMark Capital"
"21416","TraceLink","Volition Capital"
"21417","TrackIf","Chicago Ventures"
"21418","TrackIf","Grotech Ventures"
"21419","TrackIf","Origin Ventures"
"21420","TrackR","Foundry Group"
"21421","Tracksmith","Pentland Brands plc"
"21422","TrackTik","iNovia Capital"
"21423","TrackTik","Klass Capital"
"21424","Tractable","Entrepreneur First"
"21425","tracx","Edison Partners"
"21426","tracx","Klingenstein, Fields & Co., L.L.C."
"21427","Tracxn","Binny Bansal"
"21428","Tracxn","Sachin Bansal"
"21429","Tracxn","SAIF Partners"
"21430","TradAir","Carmel Ventures"
"21431","TradAir","Genesis Partners"
"21432","TradAir","Long Ridge Equity Partners"
"21433","Tradegecko","Jungle Ventures"
"21434","Tradegecko","NSI Ventures"
"21435","Tradegecko","Wavemaker Partners"
"21436","TradeLab","Rainmatter"
"21437","Tradesy","Bee Partners"
"21438","Tradesy","Grant Gittlin"
"21439","Tradesy","Kleiner Perkins Caufield & Byers"
"21440","Tradesy","Richard Branson"
"21441","Tradesy","Rincon Venture Partners"
"21442","Tradiio","Espí­rito Santo Ventures"
"21443","Trading Ticket","Citi Ventures"
"21444","Trading Ticket","Valar Ventures"
"21445","TradingView","iTech Capital"
"21446","Tradiv","Anslinger Capital"
"21447","Tradiv","CanopyBoulder"
"21448","Tradiv","Poseidon Asset Management"
"21449","Tradle","Startupbootcamp"
"21450","TradLinx Co.","Sejong Venture Partners"
"21451","Tradono","Klaus Nyengaard"
"21452","Tradono","Laurens Groenendijk"
"21453","Tradono","Tommy Ahlers"
"21454","TRAFI","BaltCap"
"21455","TRAFI","European Bank for Reconstruction and Development (EBRD)"
"21456","TRAFI","Octopus Ventures"
